,Symbol,Name,Last Sale,Net Change,% Change,Market Cap,Country,IPO Year,Volume,Sector,Industry,description__profile,ceo__profile,industry__profile,pe__quote,ebitda__income-statement,netIncome__income-statement,revenue__income-statement,eps__income-statement,epsdiluted__income-statement,totalAssets__balance-sheet-statement,totalLiabilities__balance-sheet-statement,cashAndShortTermInvestments__balance-sheet-statement,freeCashFlow__cash-flow-statement,growthEBITDA__income-statement-growth,growthNetIncome__income-statement-growth,growthEPS__income-statement-growth,derived__netIncomeMargin,derived__debtRatio
13,AFRM,Affirm Holdings Inc. Class A Common Stock,$54.44,-3.16,-5.486%,14013261632.0,United States,2021.0,3883866,Technology,EDP Services,"Affirm Holdings, Inc. operates a platform for digital and mobile-first commerce in the United States and Canada. As of September 30, 2020, the company had approximately 6,500 merchants integrated on its platform covering small businesses, large enterprises, direct-to-consumer brands, brick-and-mortar stores, and companies. Its merchants represent a range of industries, including sporting goods and outdoors, furniture and homewares, travel, apparel, accessories, consumer electronics, and jewelry. The company was founded in 2012 and is headquartered in San Francisco, California.",Mr. Max Roth Levchin,Information Technology Services,,-284667000.0,-112598000.0,276092000.0,-0.73,-0.73,1402251000.0,1769347000.0,267059000.0,-92321000.0,0.32253163851257177,-0.0652276783861193,-0.0682167455491395,-0.40782782550743957,1.2617905068350816
14,AGIO,Agios Pharmaceuticals Inc. Common Stock,$55.10,1.83,3.435%,3853562146.0,United States,2013.0,679884,Health Care,Major Pharmaceuticals,"Agios Pharmaceuticals, Inc., a biopharmaceutical company, engages in the discovery and development of medicines in the field of cellular metabolism and adjacent areas of hematologic malignancies, solid tumors, and rare genetic diseases. The company offers TIBSOVO (ivosidenib), an oral targeted inhibitor for treating adult patients with relapsed or refractory acute myeloid leukemia (R/R AML), as well as to treat patients with newly diagnosed AML; and IDHIFA, an oral targeted inhibitor for patients with R/R AML and an isocitrate dehydrogenase 2 mutation. It is also developing TIBSOVO, which has completed Phase II clinical trials to treat IC eligible frontline AML; that is in Phase III clinical trials for treating IC ineligible frontline AML; and that is in Phase III clinical trials for the treatment of cholangiocarcinoma, as well as in early stage clinical development to treat glioma and solid tumors. In addition, the company is developing IDHIFA, which has completed Phase II clinical study for treating IC eligible frontline AML; and that is in Phase I/II clinical trials for the treatment of IC ineligible frontline AML. Further, it is developing mitapivat, which is in Phase III clinical trials to treat pyruvate kinase deficiency, as well as in Phase II clinical study for treating thalassemia; vorasidenib (AG-881) that is in Phase I clinical trials for the treatment of solid tumors, including glioma; AG-270, which is in Phase I dose-escalation trial to treat methylthioadenosine phosphorylase deleted cancers; and AG-636 that is in pre-clinical stage for treating hematologic malignancies. Agios Pharmaceuticals, Inc. was incorporated in 2007 and is based in Cambridge, Massachusetts.",Dr. Jacqualyn Fouse,Biotechnology,2.4304283,-306165000.0,-327370000.0,203196000.0,-5.456663313972626,-5.456663313972626,852952000.0,453452000.0,572929000.0,-305668000.0,-0.2679786537109739,-0.20439300851576778,-0.20456803003314436,-1.6111045493021516,0.5316266331516897
15,AGNC,AGNC Investment Corp. Common Stock,$18.21,0.08,0.441%,9558429000.0,United States,2008.0,6070855,Consumer Services,Real Estate Investment Trusts,"AGNC Investment Corp. operates as a real estate investment trust (REIT) in the United States. The company invests in residential mortgage pass-through securities and collateralized mortgage obligations for which the principal and interest payments are guaranteed by government-sponsored enterprise or by the United States government agency. It funds its investments primarily through borrowings structured as repurchase agreements. The company has elected to be taxed as a REIT under the Internal Revenue Code of 1986 and would not be subject to federal corporate income taxes, if it distributes at least 90% of its taxable income to its stockholders. The company was formerly known as American Capital Agency Corp. and changed its name to AGNC Investment Corp. in September 2016. AGNC Investment Corp. was founded in 2008 and is headquartered in Bethesda, Maryland.",Mr. Gary Kain,REIT Mortgage,3.2983155,2115000000.0,-266000000.0,-173000000.0,-0.66,-0.66,81817000000.0,70738000000.0,1017000000.0,1747000000.0,0.0,-1.3866279069767442,-1.5185988372093007,1.5375722543352601,0.8645880440495252
16,AHCO,AdaptHealth Corp. Class A Common Stock,$25.41,-3.39,-11.771%,2919568471.0,United States,2018.0,6482825,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,"AdaptHealth Corp. engages in the provision of home healthcare equipment, supplies and related services. The company is headquartered in Plymouth Meeting, Pennsylvania. The company is a provider of home healthcare equipment and related services and focuses primarily on providing sleep therapy equipment, supplies and related services. The Company’s offered products includes mobility products, sleep therapy and sleep therapy suppliers respiratory therapy, non-invasive ventilation, nutrition supplies, bed lifts, seat lift chairs, home modifications and bath aids. The Company’s offered services include continuous positive airway pressure (CPAP) and bilevel positive airway pressure (bi-PAP) services to individuals suffering from obstructive sleep apnea (OSA); home medical equipment to patients discharged from acute care and other facilities; and oxygen and related chronic therapy services in the home. The company also provides hospice-focused heat and moisture exchangers (HME) services, wound therapy and nutritional HME services.",Mr. Luke Mcgee,Medical Devices,,82719000.0,-64481000.0,1056389000.0,-0.8908665106421805,-0.8908665106421805,1813472000.0,1418722000.0,99962000.0,155879000.0,1.5245911025521934,3.299910075390632,-6.269341621864716,-0.06103906799483902,0.7823236311340898
17,ALGM,Allegro MicroSystems Inc. Common Stock,$24.85,-0.39,-1.545%,4707428538.0,United States,2020.0,438671,Technology,Semiconductors,"Allegro MicroSystems, Inc. designs, develops, manufactures, and markets sensor ICs and application-specific analog power ICs for motion control and energy-efficient systems in automotive and industrial markets. Its products include magnetic sensor ICs, such as position, speed, and current sensor ICs; Power ICs comprising motor driver ICs, and regulator and LED driver ICs, as well as photonic and 3D sensing components for LiDAR applications. The company sells its products to OEMs and suppliers primarily in the automotive and industrial markets through its direct sales force, distributors, and independent sales representatives. It operates in the Americas, Europe, Japan, Greater China, South Korea, and other Asian markets. The company was founded in 1990 and is headquartered in Manchester, New Hampshire.",Mr. Ravi  Vig,Semiconductors,,116876000.0,36971000.0,650089000.0,0.18,0.18,817821000.0,183689000.0,214491000.0,35804000.0,-0.2689995934577978,-0.5636301402200085,-0.6011168727562824,0.05687067463070441,0.22460782983073313
18,ALGN,Align Technology Inc. Common Stock,$584.72,15.47,2.718%,46272159261.0,United States,2001.0,705616,Health Care,Industrial Specialties,"Align Technology, Inc., a medical device company, designs, manufactures, and markets Invisalign clear aligners and iTero intraoral scanners and services for orthodontists and general practitioner dentists, and restorative and aesthetic dentistry. It operates in two segments, Clear Aligner; and Scanners and Services. The Clear Aligner segment consists of comprehensive products, including Invisalign Comprehensive treatment that addresses the orthodontic needs of teenage patients, such as mandibular advancement, compliance indicators, and compensation for tooth eruption; and Invisalign First Phase I and Invisalign First Comprehensive Phase 2 package for younger patients generally between the ages of seven and ten years, which is a mixture of primary/baby and permanent teeth. This segment's non-comprehensive products comprise Invisalign Moderate, Lite and Express packages, and Invisalign Go; and non-case products include retention products, Invisalign training fees, and sales of ancillary products, such as cleaning material, and adjusting tools used by dental professionals during the course of treatment. The Scanners and Services segment offers iTero Scanner, a single hardware platform with software options for restorative or orthodontic procedures; restorative software for general practitioner dentists, prosthodontists, periodontists, and oral surgeons; software for orthodontists for digital records storage, orthodontic diagnosis, and for the fabrication of printed models and retainers; computer-aided design/computer-aided manufacturing services and ancillary products, such as disposable sleeves for the wand; and iTero applications and tools. The company sells its products in the United States, the Netherlands, China, and internationally. Align Technology, Inc. was founded in 1997 and is headquartered in San Jose, California.",Mr. Joseph Hogan,Medical Devices,97.088326,480709000.0,1775888000.0,2471941000.0,22.35958904109589,22.35958904109589,4829683000.0,1595818000.0,960843000.0,507258000.0,-0.19000695903604714,3.010804560319439,3.014288876318833,0.7184184412168413,0.33041878731999597
19,ALHC,Alignment Healthcare Inc. Common Stock,$25.14,-1.75,-6.508%,4708062879.0,United States,2021.0,476895,Health Care,Medical Specialities,"Alignment Healthcare, Inc. operates as a health insurance company in the United States. Its technology platform, Alignment's Virtual Application is designed specifically for senior care and provides end-to-end coordination of the healthcare ecosystem. The company's product portfolio consists of Medicare Advantage plans and Preferred Provider Organization. Alignment Healthcare, Inc. was founded in 2013 and is based in Orange, California.",,Healthcare Plans,,-14562000.0,-44732000.0,756961000.0,-0.294034,-0.294034,193443000.0,272154000.0,86484000.0,-1037000.0,0.0,0.0,0.0,-0.0590941937563494,1.4068950543570975
20,ALKT,Alkami Technology Inc. Common Stock,$41.93,-0.78,-1.826%,3523606209.0,United States,2021.0,130657,Technology,EDP Services,"Alkami Technology, Inc. offers a cloud-based digital banking platform to serve banks and credit unions in the United States. The company's platform allows financial institutions to onboard and engage new users, accelerate revenues, and enhance operational efficiency, with the support of a proprietary, cloud-based, multi-tenant architecture. It offers an end- to- end set of software products, which include Alkami Platform, Retail Banking Solutions, Business Banking Solutions, and The Alkami Difference. The company was founded in 2009 and is headquartered in Plano, Texas.",Mr. Michael D. Hansen,Software,,-32328000.0,-51355000.0,112142000.0,-10.677751873206816,-10.677751873206816,249166000.0,69426000.0,166790000.0,-40292000.0,-0.19799548487930735,0.22656380615730015,0.1920567602349293,-0.45794617538478,0.2786335214274821
21,ALLK,Allakos Inc. Common Stock,$99.15,-1.97,-1.948%,5305460282.0,United States,2018.0,226295,Health Care,Major Pharmaceuticals,"Allakos Inc. operates as a clinical stage biopharmaceutical company. The company is developing antolimab (AK002) for the treatment of eosinophilic gastritis and eosinophilic gastroenteritis, chronic urticaria, indolent systemic mastocytosis, and severe allergic conjunctivitis. Allakos Inc. was founded in 2012 and is headquartered in Redwood City, California.",Dr. Robert Alexander,Biotechnology,,-155512000.0,-153480000.0,0.0,-3.1,-3.1,719618000.0,65223000.0,658997000.0,-114554000.0,0.7296407518629741,0.7977791313311156,0.6402116402116403,-inf,0.0906355872143276
22,ALLO,Allogene Therapeutics Inc. Common Stock,$29.17,0.46,1.602%,4127144082.0,United States,2018.0,1308166,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),"Allogene Therapeutics, Inc., a clinical stage immuno-oncology company, develops and commercializes genetically engineered allogeneic T cell therapies for the treatment of cancer. The company is developing UCART19, an allogeneic chimeric antigen receptor (CAR) T cell product candidate, which is in Phase I clinical trials for the treatment of pediatric and adult patients with R/R CD19 positive B-cell ALL; ALLO-501, an anti-CD19 allogeneic CAR T cell product candidate that is in Phase I clinical trial for the treatment of R/R non-Hodgkin lymphoma; and ALLO-501A for the treatment R/R large B-cell lymphoma or transformed follicular lymphoma. It is also developing ALLO-715, an allogeneic CAR T cell product candidate that is in a Phase 1 clinical trial for treating R/R multiple myeloma; ALLO-819, an allogeneic CAR T cell product candidates for the treatment of acute myeloid leukemia; ALLO-647, an anti-CD52 monoclonal antibody; CD70 to treat renal cell cancer; and DLL3 for the treatment of small cell lung cancer and other aggressive neuroendocrine tumors. The company has license and collaboration agreements with Pfizer Inc.; Servier; Cellectis S.A.; and Notch Therapeutics Inc., as well as clinical trial collaboration agreement with SpringWorks Therapeutics, Inc. Allogene Therapeutics, Inc. also has a strategic collaboration agreement with The University of Texas MD Anderson Cancer Center for the preclinical and clinical investigation of AlloCAR T candidates across a portfolio of hematologic and solid tumors. The company was founded in 2017 and is headquartered in South San Francisco, California.",Dr. David Chang,Biotechnology,,-242635000.0,-250221000.0,0.0,-2.08,-2.08,1227829000.0,148212000.0,827910000.0,-181051000.0,0.23176854620496393,0.35552076448855324,0.13661202185792348,-inf,0.12071062012706982
23,ALNY,Alnylam Pharmaceuticals Inc. Common Stock,$132.10,-0.57,-0.43%,15527699784.0,United States,2004.0,630229,Health Care,Major Pharmaceuticals,"Alnylam Pharmaceuticals, Inc., a biopharmaceutical company, focuses on discovering, developing, and commercializing RNA interference (RNAi) therapeutics. The company's pipeline of investigational RNAi therapeutics focus on genetic medicines, cardio-metabolic diseases, hepatic infectious diseases, and central nervous system/ocular diseases. Its marketed products include ONPATTRO (patisiran), a lipid complex injection for the treatment of the polyneuropathy of hereditary transthyretin-mediated amyloidosis in adults; and GIVLAARI for the treatment of adults with acute hepatic porphyria (AHP). In addition, the company is developing givosiran for the treatment of patients with AHP; lumasiran for the treatment of primary hyperoxaluria type 1, or PH1; patisiran for the treatment of transthyretin amyloidosis, or ATTR amyloidosis, with cardiomyopathy; and vutrisiran for the treatment of ATTR amyloidosis. Alnylam Pharmaceuticals, Inc. has strategic alliances primarily with Sanofi Genzyme; The Medicines Company; Ionis Pharmaceuticals, Inc.; and Regeneron Pharmaceuticals, Inc., as well as collaboration with Vir Biotechnology, Inc. to advance RNAi therapeutics for the treatment of coronavirus infection, including COVID-19. It also has a collaboration and license agreement with Dicerna Pharmaceuticals, Inc. to develop and commercialize investigational ribonucleic acid interference therapeutics for the treatment of alpha-1 antitrypsin deficiency-associated liver disease, as well as Vir Biotechnology, Inc. to develop and commercialize RNAi therapeutics. The company was founded in 2002 and is headquartered in Cambridge, Massachusetts.",Dr. John Maraganore,Biotechnology,,-754003000.0,-858281000.0,492853000.0,-7.46,-7.46,3407061000.0,2390814000.0,1874395000.0,-685322000.0,-0.1480798542024692,-0.031412365875348146,-0.0801479654747225,-1.741454348456842,0.7017232741063338
24,ALRM,Alarm.com Holdings Inc. Common Stock,$84.06,0.08,0.095%,4180995530.0,United States,2015.0,319795,Technology,Computer Software: Prepackaged Software,"Alarm.com Holdings, Inc. provides cloud-based software platform solutions for smart residential and commercial properties in the United States and internationally. The company provides interactive security solutions to control and monitor their security systems, as well as connected security devices, including door locks, motion sensors, thermostats, garage doors, and video cameras; and high definition video monitoring solutions, such as live streaming, smart clip capture, video analytics, secure cloud storage, video alerts, continuous high definition recording, and commercial video surveillance solutions. It also offers intelligent automation and energy management solutions, including scenes button, which adjust multiple devices; smart thermostat schedules; responsive savings; precision comfort; energy usage and environmental monitoring; geo-services; demand response programs; and whole home water safety solutions, as well as heating, ventilation, and air conditioning monitoring services. In addition, the company provides commercial solutions, such as daily safeguards, commercial grade video, energy savings, protection for valuables and inventory, multi-site management access control, operational insights, early problem identification, simple to use, professionally supported, and easy to maintain. Further, it offers service provider solutions, including a permission-based online portal that offers account management, sales, marketing, training, and support tools; installation and support tools; business management services; home builder programs; and sales, marketing, and training services, as well as wellness solutions. The company serves residential and commercial subscribers. Alarm.com Holdings, Inc. was founded in 2000 and is headquartered in Tysons, Virginia.",Mr. Stephen Trundle,Software Application,48.62997,83818000.0,77853000.0,618003000.0,1.6076214302112897,1.6076214302112897,731687000.0,263935000.0,253459000.0,81592000.0,0.15536135195114892,0.45435355214735385,0.4483075947849457,0.12597511662564745,0.36072118269150605
25,ALTR,Altair Engineering Inc. Class A Common Stock,$64.95,-0.05,-0.077%,4872716051.0,United States,2017.0,355380,Technology,Computer Software: Prepackaged Software,"Altair Engineering Inc., together with its subsidiaries, provides software and cloud solutions worldwide. The company operates through two segments, Software and Client Engineering Services. Its integrated suite of software optimizes design performance across various disciplines, including structures, motion, fluids, thermal management, electromagnetics, system modeling, and embedded systems. The company offers software products in the areas of design, modeling, and visualization; physics simulation; data analytics; high performance computing; and Internet of Things for decision making in product design and development, manufacturing, energy management and exploration, financial services, health care, and retail operations. It also provides software technologies in the areas of computational fluid dynamics and fatigue, manufacturing process simulation, and cost estimation for the applications in marine, motorcycle, aerospace, chemical, and architecture industries. In addition, the company offers consulting, training, implementation, and other software related services, as well as hardware products; and client engineering services to support customers with ongoing product design and development services. Altair Engineering Inc. was founded in 1985 and is headquartered in Troy, Michigan.",Mr. James R. Scapa,Software Infrastructure,,28089000.0,-10500000.0,469921000.0,-0.1467628312646763,-0.1467628312646763,829902000.0,450532000.0,241221000.0,24656000.0,0.2401872047331008,0.3922036595067621,0.3342075569516001,-0.02234418125599835,0.5428737368990556
26,ALXN,Alexion Pharmaceuticals Inc. Common Stock,$169.86,-0.05,-0.029%,37542326408.0,United States,1996.0,2030781,Health Care,Biotechnology: Commercial Physical & Biological Resarch,"Alexion Pharmaceuticals, Inc. develops and commercializes various therapeutic products. The company offers ULTOMIRIS (ALXN1210/ravulizumab-cwvz), a C5 inhibitor for the treatment of paroxysmal nocturnal hemoglobinuria (PNH) and atypical hemolytic uremic syndrome (aHUS); and SOLIRIS (eculizumab), a monoclonal antibody for the treatment of PNH, aHUS, generalized myasthenia gravis (gMG), and neuromyelitis optica spectrum disorder (NMOSD). It also provides Strensiq (asfotase alfa), a targeted enzyme replacement therapy for patients with hypophosphatasia; and Kanuma (sebelipase alfa) for the treatment of patients with lysosomal acid lipase deficiency. In addition, the company is developing ALXN1210 (Intravenous) that is in Phase III clinical trials for the treatment of gMG and NMOSD; ALXN1210 (Subcutaneous), which is in Phase III clinical trials for PNH and aHUS; ALXN1810 (Subcutaneous) that is in Phase I clinical trial for renal diseases; and ALXN1720 (Subcutaneous), which is in Phase I clinical trial for the treatment of disease states involving dysregulated terminal complement activity. Further, it is developing ALXN1840 (WTX101) that is in Phase III clinical trials for the treatment of Wilson disease; and ALXN1830 and ABY-039, which are in Phase I clinical trials for neonatal Fc receptor. The company serves distributors, pharmacies, hospitals, hospital buying groups, and other healthcare providers in the United States and internationally. Alexion Pharmaceuticals, Inc. has collaboration and license agreement with Halozyme Therapeutics, Inc.; collaborations with Caelum Biosciences, Inc., Dicerna Pharmaceuticals, Inc. and Zealand Pharma A/S; strategic agreement with Caelum Biosciences, Inc.; agreement with Stealth BioTherapeutics Corp.; and a partnership with Affibody AB. The company was founded in 1992 and is headquartered in Boston, Massachusetts.",Dr. Ludwig Hantson,Biotechnology,56.718597,3113600000.0,603400000.0,6069900000.0,2.74,2.72,18103000000.0,6451800000.0,2999400000.0,2896200000.0,0.2711165543988569,-0.7490329825728902,-0.745589600742804,0.09940855697787443,0.3563939678506325
