,Symbol,Name,Last Sale,Net Change,% Change,Market Cap,Country,IPO Year,Volume,Sector,Industry,description__profile,ceo__profile,industry__profile,pe__quote,ebitda__income-statement,netIncome__income-statement,revenue__income-statement,eps__income-statement,epsdiluted__income-statement,totalAssets__balance-sheet-statement,totalLiabilities__balance-sheet-statement,cashAndShortTermInvestments__balance-sheet-statement,freeCashFlow__cash-flow-statement,growthEBITDA__income-statement-growth,growthNetIncome__income-statement-growth,growthEPS__income-statement-growth,derived__netIncomeMargin,derived__debtRatio
485,RS,Reliance Steel & Aluminum Co. Common Stock (DE),$174.99,3.69,2.154%,11148235272.0,United States,1994.0,351371,Basic Industries,Steel/Iron Ore,"Reliance Steel & Aluminum Co. operates as a metals service center company. The company provides alloy, aluminum, brass, copper, carbon steel, stainless steel, titanium, and specialty steel products and processing services to general manufacturing, non-residential construction, transportation, aerospace and defense, energy, electronics and semiconductor fabrication, and heavy industries. It also offers precision sheet metal fabrication services, including laser cutting, stamping, turret punching, machining, and powder coating and welding; and toll processing and logistics services. In addition, the company manufactures metal parts that have applications in various end markets, including industrial machinery, automotive, aerospace, sugar products, and consumer electronics manufacturers. As of December 31, 2019, it operated approximately 300 metals service center processing and distribution facilities in 40 states in the United States and 13 in other countries. The company sells its products directly to large original equipment manufacturers, and small machine shops and fabricators, as well as through www.fastmetals.com, an e-commerce platform. It operates in the United States, Australia, Belgium, Canada, China, France, India, Malaysia, Mexico, Singapore, South Korea, Turkey, the United Arab Emirates, and the United Kingdom. Reliance Steel & Aluminum Co. was founded in 1939 and is headquartered in Los Angeles, California.",Mr. James Hoffman,Steel,18.889013,887700000.0,369100000.0,8811900000.0,5.74,5.66,8106800000.0,2984100000.0,683500000.0,1001000000.0,-0.27309204061578773,-0.4738417676407698,-0.45281220209723544,0.04188653979278022,0.36809838653969507
486,RXN,Rexnord Corporation Common Stock,$52.34,1.58,3.113%,6266200280.0,United States,2012.0,516038,Technology,Industrial Machinery/Components,"Rexnord Corporation designs, manufactures, and markets process and motion control, and water management products worldwide. It operates in two segments, Process & Motion Control Platform and Water Management Platform. The company offers table top conveying chain and related accessories, metal conveying and engineered woven metals, gearing and gear drives, conveying equipment, industrial chain, and custom assemblies; custom-engineered, application-specific miniature gearboxes, and motion control assemblies and components used in aerospace, defense, medical equipment, robotics, semiconductor, instrumentation, and satellite communications; and shaft management products, including couplings, torque limiters, electromagnetic clutches and brakes, industrial bearings, and shaft locking assemblies. It also provides aerospace components for use in door systems, engine accessories and controls, engine mounts, flight control systems, gearboxes, landing gears, and rotor pitch controls. The company offers valve, distribution and drainage, and site work products; water conservation and finish plumbing products; and commercial electric hand dryers. It sells products through distribution partners, independent sales representatives, plumbing wholesalers, industry-specific distributors, and sales agencies to commercial construction, institutional, infrastructure, and residential construction end market, as well as to original equipment manufacturers and end users. The company offers its products under the Rexnord, Rex, Addax, Euroflex, Falk, FlatTop, Cambridge, Link-Belt, Omega, PSI, Shafer, Stearns, Highfield, Thomas, Centa, Tollok, Zurn, Wilkins, Green Turtle, World Dryer, JUST, Aquaflush, AquaSense, AquaVantage, AquaSpec, EcoVantage, Zurn One, and Zurn One Systems names. Rexnord Corporation was incorporated in 2006 and is headquartered in Milwaukee, Wisconsin.",Mr. Todd Adams,Specialty Industrial Machinery,34.238457,385200000.0,180100000.0,2068300000.0,1.48,1.45,3627100000.0,2313400000.0,573400000.0,257200000.0,0.0952516349161217,4.2507288629737605,3.5150787172011637,0.08707634289029638,0.637809820517769
487,RYN,Rayonier Inc. REIT Common Stock,$37.05,0.31,0.844%,5142384538.0,United States,,1042388,Consumer Services,Real Estate Investment Trusts,"Rayonier is a leading timberland real estate investment trust with assets located in some of the most productive softwood timber growing regions in the United States and New Zealand. As of September 30, 2020, Rayonier owned or leased under long-term agreements approximately 2.7 million acres of timberlands located in the U.S. South (1.75 million acres), U.S. Pacific Northwest (507,000 acres) and New Zealand (416,000 acres). The Company also acts as the managing member in a private equity timber fund business with three funds comprising approximately 141,000 acres. On a ?look-through basis?, the Company's ownership in the timber fund business equates to approximately 17,000 acres.",Mr. David Nunes,REIT Specialty,233.82716,260653000.0,37084000.0,859154000.0,0.2869008413163701,0.2869008413163701,3728733000.0,1866088000.0,84507000.0,112979000.0,0.07190360852251734,-0.37257423229845194,-0.3725742322984522,0.04316339096366891,0.5004616849744941
488,SAFE,Safehold Inc. Common Stock,$70.70,0.84,1.202%,3765681374.0,United States,2017.0,81975,Consumer Services,Real Estate Investment Trusts,"Safehold Inc. (NYSE: SAFE) is revolutionizing real estate ownership by providing a new and better way for owners to unlock the value of the land beneath their buildings. Through its modern ground lease capital solution, Safehold helps owners of high quality multifamily, office, industrial, hospitality and mixed-use properties in major markets throughout the United States generate higher returns with less risk. The Company, which is taxed as a real estate investment trust (REIT) and is managed by its largest shareholder, iStar Inc., seeks to deliver safe, growing income and long-term capital appreciation to its shareholders.",Mr. Jay Sugarman,REIT Diversified,61.103268,130214000.0,59294000.0,155427000.0,1.912216202270382,1.912216202270382,3208970000.0,1827667000.0,56948000.0,35711000.0,1.8051271003877638,1.141118694254866,1.1485575306408762,0.3814909893390466,0.5695494192840693
489,SAH,Sonic Automotive Inc. Common Stock,$52.37,0.47,0.906%,2178318524.0,United States,1997.0,180305,Consumer Services,Other Specialty Stores,"Sonic Automotive, Inc. operates as an automotive retailer in the United States. It operates in two segments, Franchised Dealerships and EchoPark. The Franchised Dealerships segment is involved in the sale of new and used cars and light trucks, and replacement parts; provision of vehicle maintenance, manufacturer warranty repair, and paint and collision repair services; and arrangement of extended warranties, service contracts, financing, insurance, and other aftermarket products. The EchoPark segment sells used cars and light trucks; and arranges finance and insurance product sales in pre-owned vehicle specialty retail locations. As of December 31, 2019, the company operated 99 new vehicle franchises representing 21 brands of cars and light trucks; 15 collision repair centers in 12 states; and 9 EchoPark stores. Sonic Automotive, Inc. was founded in 1997 and is based in Charlotte, North Carolina.",Mr. David Smith,Auto & Truck Dealerships,10.610993,394979000.0,-51385000.0,9767042000.0,-1.1945555142272644,-1.1945555142272644,3745993000.0,2931188000.0,170313000.0,153896000.0,-0.06323833195380926,-1.3565011065860952,-1.3565837355902268,-0.0052610606158957855,0.7824862459700271
490,SAIL,SailPoint Technologies Holdings Inc. Common Stock,$45.87,-1.89,-3.957%,4218237768.0,United States,2017.0,1531048,Technology,Computer Software: Prepackaged Software,"SailPoint Technologies Holdings, Inc. designs, develops, and markets identity governance software solutions in the United States, Europe, the Middle East, Africa, and internationally. The company offers software and software as a service solutions, which help organizations to govern the digital identities of employees, contractors, business partners, software bots, and other human and non-human users, as well as manage their constantly changing access rights to enterprise applications and data across hybrid IT environments, spanning on-premises, cloud and mobile applications, and file storage platforms. Its solutions include IdentityIQ, an on-premises identity governance solution; IdentityNow, a cloud-based multi-tenant governance platform; and IdentityAI, a multi-tenant AI and ML SaaS subscription offering that helps organizations detect potential threats before they turn into security breaches. The company sells its products and solutions to commercial enterprises, financial institutions, and governments directly, as well as through system integrators, technology partners, and value-added resellers. SailPoint Technologies Holdings, Inc. was founded in 2004 and is headquartered in Austin, Texas.",Mr. Mark McClain,Software Infrastructure,,19167000.0,-10763000.0,365254000.0,-0.11891240940427789,-0.11891240940427789,1075600000.0,610990000.0,510289000.0,54004000.0,2.4479222881813274,0.26623529411764707,0.1891240940427799,-0.029467165315095797,0.5680457419114913
491,SAM,Boston Beer Company Inc. (The) Common Stock,$1109.74,10.54,0.959%,13635125689.0,United States,,136144,Consumer Non-Durables,Beverages (Production/Distribution),"The Boston Beer Company, Inc. produces and sells alcohol beverages primarily in the United States. The company's flagship beer is Samuel Adams Boston Lager. It offers various beers, hard ciders, and hard seltzers under the Samuel Adams, Twisted Tea, Truly Hard Seltzer, Angry Orchard, Dogfish Head, Angel City, Coney Island, Concrete Beach, Wild Leaf, and Tura brand names. The company markets and sells its products to a network of approximately 400 wholesalers in the United States, as well as international wholesalers, importers, or other agencies that in turn sell to retailers, such as grocery stores, club stores, convenience stores, liquor stores, bars, restaurants, stadiums, and other retail outlets. It also sells in products in Canada, Europe, Israel, Australia, New Zealand, the Caribbean, the Pacific Rim, Mexico, and Central and South America. The Boston Beer Company, Inc. was founded in 1984 and is based in Boston, Massachusetts.",Mr. David Burwick,Beverages Brewers,55.03369,309864000.0,191960000.0,1851813000.0,19.72056708444627,19.72056708444627,1378825000.0,421858000.0,163282000.0,113411000.0,0.5402096598619167,0.7444407084632092,1.13404571665907,0.10366057479885928,0.30595470781281164
492,SCCO,Southern Copper Corporation Common Stock,$72.82,0.28,0.386%,56295195449.0,United States,,1233265,Basic Industries,Precious Metals,"Southern Copper Corporation engages in mining, exploring, smelting, and refining copper and other minerals in Peru, Mexico, Argentina, Ecuador, and Chile. The company is involved in the mining, milling, and flotation of copper ore to produce copper and molybdenum concentrates; smelting of copper concentrates to produce blister and anode copper; refining of anode copper to produce copper cathodes; production of molybdenum concentrate and sulfuric acid; production of refined silver, gold, and other materials; and mining and processing of zinc and lead. It operates the Toquepala and Cuajone open-pit mines, and a smelter and refinery in Peru; and La Caridad, an open-pit copper mine, as well as a copper ore concentrator, a SX-EW plant, a smelter, refinery, and a rod plant in Mexico. The company also operates Buenavista, an open-pit copper mine, as well as two copper concentrators and three SX-EW plants in Mexico. In addition, it operates five underground mines that produce zinc, lead, copper, silver, and gold; a coal mine that produces coal and coke; and a zinc refinery. The company has interests in 37,622 hectares of exploration concessions in Peru; 147,974 hectares of exploration concessions in Mexico; 63,453 hectares of exploration concessions in Argentina; 42,615 hectares of exploration concessions in Chile; and 7,298 hectares of exploration concessions in Ecuador. Southern Copper Corporation was founded in 1952 and is based in Phoenix, Arizona. Southern Copper Corporation is a subsidiary of Americas Mining Corporation.",Mr. Oscar Gonzalez Rocha,Copper,27.931412,3895700000.0,1570400000.0,7984900000.0,2.031302548182641,2.031302548182641,16946500000.0,9670500000.0,2594400000.0,2191400000.0,0.10309774606410692,0.056939022748687576,0.05797007717845831,0.19667121692194017,0.5706488065382233
493,SCHW,Charles Schwab Corporation (The) Common Stock,$71.52,0.54,0.761%,134829100198.0,United States,,4802807,Finance,Investment Bankers/Brokers/Service,"The Charles Schwab Corporation, through its subsidiaries, provides wealth management, securities brokerage, banking, asset management, custody, and financial advisory services. The company operates through two segments, Investor Services and Advisor Services. The Investor Services segment provides retail brokerage and banking services, retirement plan services, and other corporate brokerage services; equity compensation plan sponsors full-service recordkeeping for stock plans, stock options, restricted stock, performance shares, and stock appreciation rights; and retail investor, retirement plan, and mutual fund clearing services. The Advisor Services segment offers custodial, trading, and support services; and retirement business and corporate brokerage retirement services. This segment provides brokerage accounts with cash management capabilities; third-party mutual funds, as well as proprietary mutual funds, plus mutual fund trading, and clearing services to broker-dealers; and exchange-traded funds (ETFs), including proprietary and third-party ETFs. It also offers advice solutions, such as managed portfolios of proprietary and third-party mutual funds and ETFs, separately managed accounts, customized personal advice for tailored portfolios, and specialized planning and portfolio management. In addition, this segment provides banking products and services, including checking and savings accounts, certificates of deposit, first lien residential real estate mortgage loans, home equity loans and lines of credit, and pledged asset lines; and trust services comprising trust custody services, personal trust reporting services, and administrative trustee services. The company serves individuals and institutional clients in the United States, the Commonwealth of Puerto Rico, the United Kingdom, Hong Kong, Singapore, and Australia. The Charles Schwab Corporation was founded in 1971 and is headquartered in San Francisco, California.",Mr. Walter Bettinger,Capital Markets,30.586712,0.0,3704000000.0,10721000000.0,2.69,2.67,294005000000.0,272260000000.0,90767000000.0,8617000000.0,0.0,0.05617336755061306,0.08906882591093107,0.34549015950004663,0.9260386728116868
494,SCL,Stepan Company Common Stock,$137.95,2.38,1.756%,3102746017.0,United States,,64773,Consumer Non-Durables,Package Goods/Cosmetics,"Stepan Company, together with its subsidiaries, produces and sells specialty and intermediate chemicals to other manufacturers for use in various end products in North America, Europe, Latin America, and Asia. The company operates through three segments: Surfactants, Polymers, and Specialty Products. The Surfactants segment offers surfactants that are used as principal ingredients in consumer and industrial cleaning products, including detergents for washing clothes, dishes, carpets, and floors and walls, as well as shampoos and body washes; and other applications, such as fabric softeners, germicidal quaternary compounds, and lubricating ingredients. Its surfactants are also used in various applications, including emulsifiers for spreading agricultural products; and industrial applications comprising latex systems, plastics, and composites. The Polymers segment provides polyurethane polyols that are used in the manufacture of rigid foam for thermal insulation in the construction industry, as well as a base raw material for coatings, adhesives, sealants, and elastomers (CASE); polyester resins, including liquid and powdered products, which are used in CASE applications; and phthalic anhydride that is used in unsaturated polyester resins, alkyd resins, and plasticizers for applications in construction materials, as well as components of automotive, boating, and other consumer products. The Specialty Products segment offers flavors, emulsifiers, and solubilizers for use in the food, flavoring, nutritional supplement, and pharmaceutical applications. Stepan Company was founded in 1932 and is headquartered in Northfield, Illinois.",Mr. Frank Stepan,Specialty Chemicals,22.550323,254594000.0,126770000.0,1869750000.0,5.4988288366444005,5.4988288366444005,1752336000.0,763971000.0,380590000.0,109424000.0,0.2239448875299864,0.22923716898253643,0.23016305070344517,0.06780050808931676,0.4359728956090613
495,SE,Sea Limited American Depositary Shares each representing one Class A Ordinary Share,$238.25,-6.65,-2.715%,123791975135.0,United States,2017.0,4641572,Technology,Computer Software: Prepackaged Software,"Sea Limited engages in the digital entertainment, e-commerce, and digital financial service businesses in Southeast Asia, Latin America, rest of Asia, and internationally. It provides Garena digital entertainment platform for users to access mobile and PC online games, as well as eSports operations; and access to other entertainment content, such as livestreaming of gameplay and social features , such as user chat and online forums. The company also operates Shopee e-commerce platform, a mobile-centric marketplace that offers integrated payment and logistics infrastructure and seller services. In addition, it offers SeaMoney digital financial services to individuals and businesses, including e-wallet and payment services AirPay, ShopeePay, ShopeePayLater, and other digital financial services brands; and payment processing services for Shopee. The company was formerly known as Garena Interactive Holding Limited and changed its name to Sea Limited in April 2017. Sea Limited was founded in 2009 and is headquartered in Singapore.",Mr. Forrest Li,Electronic Gaming & Multimedia,,-1278608000.0,-1618056000.0,4375664000.0,-3.39,-3.39,10455671000.0,7035432000.0,6292979000.0,555868000.0,-0.41130192001459126,-0.521781738398591,-0.17975443056695073,-0.36978524859312784,0.6728819221645364
496,SEAS,SeaWorld Entertainment Inc. Common Stock,$53.09,-0.12,-0.226%,4197300656.0,United States,2013.0,1308941,Consumer Services,Movies/Entertainment,"SeaWorld Entertainment, Inc., together with its subsidiaries, operates as a theme park and entertainment company in the United States. The company operates SeaWorld theme parks in Orlando, Florida; San Antonio, Texas; and San Diego, California, as well as Busch Gardens theme parks in Tampa, Florida, and Williamsburg, Virginia. It also operates water park attractions in Orlando, Florida; San Antonio, Texas; Chula Vista, California; Tampa, Florida; and Williamsburg, Virginia. In addition, the company operates a reservations-only theme park in Orlando, Florida and a seasonal park in Langhorne, Pennsylvania. It operates a portfolio of 12 destination and regional theme parks under the SeaWorld, Busch Gardens, Aquatica, Discovery Cove, Water Country USA, Adventure Island, and Sesame Place brands. The company was formerly known as SW Holdco, Inc. and changed its name to SeaWorld Entertainment, Inc. in December 2012. SeaWorld Entertainment, Inc. was founded in 1959 and is headquartered in Orlando, Florida.",Mr. Sergio Rivera,Travel & Leisure,,-91117000.0,-312321000.0,431779000.0,-3.9962254011311003,-3.9962254011311003,2566358000.0,2672161000.0,433909000.0,-120729000.0,-1.2410929979652479,-4.490556126782601,-4.600203064082072,-0.7233353173730079,1.041226905988954
497,SEE,Sealed Air Corporation Common Stock,$56.80,-0.12,-0.211%,8703099628.0,United States,,1899482,Basic Industries,Containers/Packaging,"Sealed Air Corporation provides food safety and security, and product protection solutions and equipment in North America, South America, Europe, the Middle East, Africa, and the Asia Pacific. It operates in two segments, Food Care and Product Care. The Food Care segment offers integrated packaging materials, equipment, and automation solutions to provide food safety and shelf life extension, and reduce resource use for perishable food processors in the smoked and processed meats, poultry, and dairy markets under the Cryovac, Cryovac Grip & Tear, Cryovac Darfresh, Cryovac Mirabella, Simple Steps, and Optidure brands. This segment sells its solutions directly to customers through its sales, marketing, and customer service personnel. The Product Care segment provides foam, corrugated, molded pulp, and wood packaging solutions to protect goods in shipping for the e-commerce, electronics, transportation, and industrial markets under the Bubble Wrap, Sealed Air, Instapak, and Korrvu brands, as well as offers automated bagging systems under the Autobag brand. This segment sells its solutions through supply distributors, as well as directly to fabricators, original equipment manufacturers, contract manufacturers, third-party logistics partners, e-commerce/fulfillment operations, and retail centers. Sealed Air Corporation was founded in 1960 and is headquartered in Charlotte, North Carolina.",Mr. Edward Doheny,Packaging & Containers,17.72099,836600000.0,502900000.0,4903200000.0,3.24,3.22,6083800000.0,5911300000.0,548700000.0,555900000.0,0.288464500231018,0.9121673003802281,0.9058823529411767,0.10256567139827051,0.9716460107169861
498,SEM,Select Medical Holdings Corporation Common Stock,$38.82,0.73,1.917%,5234438567.0,United States,2009.0,591601,Health Care,Hospital/Nursing Management,"Select Medical Holdings Corporation, through its subsidiary, Select Medical Corporation, operates critical illness recovery hospitals, rehabilitation hospitals, outpatient rehabilitation clinics, and occupational health centers in the United States. The company's Critical Illness Recovery Hospital segment consists of hospitals that provide services for heart failure, infectious disease, respiratory failure and pulmonary disease, surgery requiring prolonged recovery, renal disease, neurological events, and trauma. Its Rehabilitation Hospital segment offers therapy and rehabilitation treatments, including rehabilitative services for brain and spinal cord injuries, strokes, amputations, neurological disorders, orthopedic conditions, pediatric congenital or acquired disabilities, and cancer. The company's Outpatient Rehabilitation segment operates rehabilitation clinics that provide physical, occupational, and speech rehabilitation programs and services; and specialized programs, such as functional programs for work related injuries, hand therapy, post-concussion rehabilitation, pediatric and cancer rehabilitation, and athletic training services. Its Concentra segment operates and provides occupational health centers and contract services at employer worksites that deliver occupational medicine, physical therapy, and consumer health services, as well as provides veterans' healthcare services. As of December 31, 2019, the company operated 101 critical illness recovery hospitals in 29 states; 29 rehabilitation hospitals in 12 states; 1,740 outpatient rehabilitation clinics in 37 states and the District of Columbia; and 521 occupational health centers, 131 onsite clinics at employer worksites, and 32 Department of Veterans Affairs CBOCs in 43 states. Select Medical Holdings Corporation was founded in 1996 and is headquartered in Mechanicsburg, Pennsylvania.",Mr. David Chernow,Medical Care Facilities,15.868188,773316000.0,258995000.0,5531713000.0,1.9280774228405742,1.9280774228405742,7655399000.0,6402426000.0,577061000.0,881633000.0,0.1298240795258139,0.7446732547878396,0.8054089141674619,0.04682003567430198,0.8363281913849298
499,SF,Stifel Financial Corporation Common Stock,$71.58,0.24,0.336%,7530795011.0,United States,,657708,Finance,Investment Bankers/Brokers/Service,"Stifel Financial Corp., a financial services and bank holding company, provides retail and institutional wealth management, and investment banking services to individual investors, corporations, municipalities, and institutions in the United States, the United Kingdom, rest of Europe, and Canada. The company operates through Global Wealth Management, Institutional Group, and Other segments. It provides private client services, including securities transaction and financial planning services; institutional equity and fixed income sales, trading and research, and municipal finance services; investment banking services, such as mergers and acquisitions, public offerings, and private placements; and retail and commercial banking services comprising personal and commercial lending programs, as well as deposit accounts. The company also participates and manages in underwritings for corporate and public finance. Stifel Financial Corp. was founded in 1890 and is headquartered in St. Louis, Missouri.",Mr. Ronald Kruszewski,Capital Markets,14.0745325,3525558000.0,503472000.0,3817839000.0,4.759141888921973,4.512186269106161,26604254000.0,22365488000.0,2279274000.0,-73364000.0,0.0,0.12282892800114185,0.1917718579747721,0.13187355464701367,0.8406733750173938
500,SHAK,Shake Shack Inc. Class A Common Stock,$105.62,-0.7,-0.658%,4438701835.0,United States,2015.0,1634051,Consumer Services,Restaurants,"Shake Shack Inc. owns, operates, and licenses Shake Shack restaurants (Shacks) in the United States and internationally. Its Shacks offers hamburgers, hot dogs, chicken, crinkle cut fries, shakes, frozen custard, beer, wine, and other products. As of December 26, 2018, it operated 208 Shacks, including 124 domestic company-operated Shacks, 12 domestic licensed Shacks, and 72 international licensed Shacks. Shake Shack Inc. was founded in 2004 and is headquartered in New York, New York.",Mr. Randall Garutti,Restaurants,,4925000.0,-45534000.0,522867000.0,-1.241791207592451,-1.241791207592451,1145348000.0,710855000.0,183760000.0,-31688000.0,-0.9254657445101927,-3.296565289756393,-3.01992811554313,-0.0870852434749181,0.620645428289044
501,SHLX,Shell Midstream Partners L.P. Common Units representing Limited Partner Interests,$14.90,-0.04,-0.268%,5860014101.0,United States,2014.0,839947,Energy,Oilfield Services/Equipment,"Shell Midstream Partners, L.P. owns, operates, develops, and acquires pipelines and other midstream assets in the United States. It owns interests in crude oil and refined products pipelines and terminals to transport onshore and offshore crude oil production to Gulf Coast and Midwest refining markets. The company stores and transports crude oil, refined, natural gas, and refinery gas products for various customers, including shippers, producers, refiners, marketers, and traders, as well as to other crude oil and refined products pipelines through its pipelines and storage tanks. Shell Midstream Partners GP LLC serves as the general partner of Shell Midstream Partners, L.P. The company was founded in 2014 and is headquartered in Houston, Texas.",Mr. Kevin Nichols,Oil & Gas Midstream,13.164128,219000000.0,543000000.0,481000000.0,2.369109947643979,2.369109947643979,2347000000.0,2805000000.0,320000000.0,623000000.0,-0.17045454545454544,0.028409090909090908,0.42717466725540976,1.1288981288981288,1.1951427354069024
502,SHO,Sunstone Hotel Investors Inc. Sunstone Hotel Investors Inc. Common Shares,$12.40,-0.27,-2.131%,2680051345.0,United States,2004.0,1741252,Consumer Services,Real Estate Investment Trusts,"Sunstone Hotel Investors, Inc. operates as a self-managed and self-administered real estate investment trust (REIT). The Company's primary business is to acquire, own, asset manage and renovate primarily urban and resort upper upscale hotels in the United States. The Company operates through hotel ownership segment. The Company owns primarily urban and resort upper upscale hotels in the United States. The Company’s hotels are operated under nationally recognized brands, such as Marriott, Hilton and Hyatt. The Company has interest in 19 hotels, including 9,988 rooms. The Company's hotels are located in gateway markets, such as Boston, New York, Washington, District of Columbia (DC)/Baltimore, Chicago, Orlando, New Orleans, San Francisco, Los Angeles, Orange County and San Diego.",Mr. John Arabia,REIT Hotel & Motel,,-109894000.0,-404689000.0,267906000.0,-1.7931903882028173,-1.7931903882028173,2985717000.0,896338000.0,368406000.0,-116807000.0,-1.35468670320236,-3.9815078131331365,-4.320722941116333,-1.5105634065679754,0.30020862660459785
503,SHW,Sherwin-Williams Company (The) Common Stock,$285.39,2.11,0.745%,75899356629.0,United States,,1065440,Basic Industries,Paints/Coatings,"The Sherwin-Williams Company develops, manufactures, distributes, and sells paints, coatings, and related products to professional, industrial, commercial, and retail customers. It operates in three segments: The Americas Group, Consumer Brands Group, and Performance Coatings Group. The Americas Group segment offers architectural paints and coatings, and protective and marine products, as well as OEM product finishes and related products for architectural and industrial paint contractors, and do-it-yourself homeowners. The Consumer Brands Group segment provides branded and private-label architectural paints, stains, varnishes, industrial products, wood finishes products, wood preservatives, applicators, corrosion inhibitors, aerosols, caulks, and adhesives to retailers and distributors. The Performance Coatings Group segment develops and sells industrial coatings for wood finishing and general industrial applications, automotive refinish products, protective and marine coatings, coil coatings, packaging coatings, and performance-based resins and colorants. It serves retailers, dealers, jobbers, licensees, and other third-party distributors through its branches and direct sales staff, as well as through outside sales representatives. The company has operations primarily in North and South America, the Caribbean, Europe, Asia, and Australia. As of March 3, 2020, it operated approximately 4,900 company-operated stores and facilities. The company was founded in 1866 and is headquartered in Cleveland, Ohio.",Mr. John Morikis,Specialty Chemicals,36.60419,3167600000.0,2030400000.0,18361700000.0,22.116797079955358,22.116797079955358,20401600000.0,16790800000.0,226600000.0,3104800000.0,0.15681834781973558,0.3173295270226432,0.317260100056903,0.11057799659072962,0.8230138812642146
504,SITC,SITE Centers Corp. Common Stock,$14.69,0.29,2.014%,3100047623.0,United States,,1394059,Consumer Services,Real Estate Investment Trusts,"SITE Centers is an owner and manager of open-air shopping centers that provide a highly-compelling shopping experience and merchandise mix for retail partners and consumers. The Company is a self-administered and self-managed REIT operating as a fully integrated real estate company, and is publicly traded on the New York Stock Exchange under the ticker symbol SITC.",Mr. David Lukes,REIT Retail,,249657000.0,35721000.0,460333000.0,0.08,0.08,4108284000.0,2163461000.0,69742000.0,190170000.0,-0.1494146746981384,-0.6452695657355088,-0.8545955769173478,0.07759817349614301,0.5266094067498741
505,SIX,Six Flags Entertainment Corporation New Common Stock,$44.07,0.71,1.637%,3763215172.0,United States,,1366228,Consumer Services,Movies/Entertainment,"Six Flags Entertainment Corporation owns and operates regional theme and waterparks under the Six Flags name. The company's parks offer various thrill rides, water attractions, themed areas, concerts and shows, restaurants, game venues, and retail outlets. It owns and operates 26 parks in the United States, Mexico, and Canada. The company was formerly known as Six Flags, Inc. and changed its name to Six Flags Entertainment Corporation in April 2010. Six Flags Entertainment Corporation was founded in 1961 and is based in Grand Prairie, Texas.",Mr. Michael Spanos,Leisure,,-209375000.0,-423380000.0,356575000.0,-5.019443258879878,-5.019443258879878,2772691000.0,3407862000.0,157760000.0,-291758000.0,-0.13386995240408572,-0.35120436528065624,-0.3536585365853658,-1.1873518895043118,1.229081062404718
506,SJM,J.M. Smucker Company (The) New Common Stock,$137.41,2.57,1.906%,14882944981.0,United States,,2020890,Consumer Non-Durables,Packaged Foods,"The J. M. Smucker Company manufactures and markets food and beverage products worldwide. It operates in four segments: U.S. Retail Pet Foods, U.S. Retail Coffee, U.S. Retail Consumer Foods, and International and Away From Home. The company offers pet food and snacks; mainstream roast, ground, single serve, and premium coffee; peanut butter and specialty spreads; fruit spreads, shortening and oils, and frozen sandwiches and snacks; and foodservice hot beverage, foodservice portion control, and flour products, as well as dog and cat food, frozen handheld products, portion control products, juices and beverages, and baking mixes and ingredients. It provides its products under the Meow Mix, Kibbles ?n Bits, 9Lives, Nature's Recipe, Milk-Bone, Pup-Peroni, Rachael Ray Nutrish, Natural Balance, Folgers, Café Bustelo, Dunkin' Donuts, 1850, Jif, Smucker's, Smucker's Uncrustables, Crisco, Robin Hood, and Five Roses brands. The company sells its products through direct sales and brokers to food retailers and wholesalers, club stores, discount and dollar stores, online retailers, pet specialty stores, natural foods stores and distributors, drug stores, military commissaries, and mass merchandisers; and through retail channels, and foodservice distributors and operators. The J. M. Smucker Company was founded in 1897 and is headquartered in Orrville, Ohio.",Mr. Mark Smucker,Packaged Foods,15.903901,1528300000.0,779500000.0,7801000000.0,6.84,6.84,16970400000.0,8779500000.0,391100000.0,985500000.0,0.06541538461538461,0.515357698289269,0.513274336283186,0.09992308678374567,0.5173419601187951
